,Date,User,Tweet
13,2022-05-05 02:03:53+00:00,jantc1990,"NW COMELEC KBP #PiliPinasForum2022 [05-04-2022 / Manny SD Lopez / Ernesto Abella] (LIVE)
@cnnphilippines #CNNPhilippines"
14,2022-05-05 01:00:01+00:00,CignalPlay,"APAT NA ARAW NA LANG, ELEKSYON 2022 NA 🇵🇭

Suriin at kilalanin si Presidential Aspirant Ernesto Abella sa News 5 Election Special: Bilang Kandidato ngayong Sabado, May 7 at 8:30pm sa @TV5manila via #CignalPlayForFREE. #BilangPilipino #StreamAwesome

https://t.co/NJM4CTllqJ"
15,2022-05-04 23:46:34+00:00,hoonie_patootie,"in the midst of leni and bbm chaos in my tl, and here am i, the only Ernesto Abella supporter here ✊😔"
16,2022-05-04 22:58:07+00:00,KapatidInsider,"Sasabak na MAMAYANG 10 AM sina Manny Lopez at Ernesto Abella sa Comelc-KBP Pilipinas Forum 2022. Dahil #BilangPilipino, maging mapanuri sa mga napupusuan mong Kandidato.

Catch it on One PH.

#MayKakaIBAngParaan
#TeleserbisyoParaSaPilipino https://t.co/bItEkMPj6B"
17,2022-05-04 16:13:26+00:00,hoonie_patootie,"if you're still an undecided voter who doesn't wanna vote bbm nor leni, then consider voting for Ernesto Abella instead &lt;3"
18,2022-05-04 12:21:21+00:00,PTVph,"PANOORIN: Sa huling episode ng Paliwanag: The 2022 Election Townhall Series, abangan ang matapang na pagharap ni presidential candidate Ernesto Abella sa mga tanong ng bayan! 

Tutukan sa Sabado, Mayo 7, 3:00 p.m. sa PTV!

#Paliwanag
#ParaSaBayan
#PTVElectionTV https://t.co/uaP7tsynMV"
19,2022-05-04 11:23:19+00:00,saluchem,"Sa unang isyu ng seryeng ito, kilalanin natin ang unang limang kumakandidato para sa pagiging pangulo ng Republika ng Pilipinas: Ernesto Abella, Leody de Guzman, Isko Moreno Domagoso, Norberto Gonzales, at Ping Lacson."
20,2022-05-04 11:02:38+00:00,thechronicleph,"Hindi nababahala si presidential candidate Ernesto Abella sa kabila ng mababa niyang pwesto sa mga naglalabasang surveys. Aniya, hindi laging “accurate” ang mga ito.

#TheChronicle #SinoBayan https://t.co/gHAjXXebpc"
21,2022-05-04 02:30:14+00:00,PTVph,"PANOORIN: Sa huling episode ng Paliwanag: The 2022 Election Townhall Series, abangan si presidential candidate Ernesto Abella sa pagharap sa mga tanong ng bayan!

Tutukan sa May 8, Linggo, 7:00 p.m. sa PTV!

#PTVParaSaBayan
#Paliwanag https://t.co/UGDcaAh22F"
22,2022-05-04 00:17:00+00:00,louisavenir,"I took The Blind Test and my top candidate is Ernesto Abella.

 https://t.co/4eQI1EPlL4"
23,2022-05-03 10:30:00+00:00,TV5manila,"Kooperasyon at partisipasyon ang susi ni Ernesto Abella sa pag-unlad ng bansa. Maging susi rin kaya niya ito sa pagkapanalo sa nalalapit na eleksyon?

News5 Election Special na Bilang Kandidato, ngayong May 7, Sabado, 8:30 PM!

#BotantengFrontliner
#BilangPilipino
#IBAsa5 https://t.co/AfpD35oaY1"
24,2022-05-02 12:31:19+00:00,gmanews,"Dumalo sa isang town hall meeting si presidential candidate Ernesto Abella sa Grace Evangelical Church, San Gregorio sa Zambales ngayong araw. 

(Photo from Ernie Abella FB)

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang update. https://t.co/nyCs0dZ1gF"
25,2022-05-02 11:00:02+00:00,TheGUIDON,"BEYOND LOYOLA: It is important to remember the plans behind each presidential candidate as the country braces the May elections.

Ex-Presidential SPOX Ernesto Abella sees industrialized agriculture and empowered people in his presidential vision.

#Foreword2022 #Blueprint2022 https://t.co/WvByKiZzuw"
26,2022-05-02 06:58:12+00:00,joseparis,"I took The Blind Test and my top candidates are Ernesto Abella and Ferdinand “Bongbong” Marcos Jr..

 https://t.co/hjG6SeL4OY"
27,2022-05-02 04:09:58+00:00,dailyguardianph,"Senator Ping Lacson is at the fifth spot with 2% of the votes, followed by Ernesto Abella (1%), Faisal Mangondato (1%), Leody de Guzman (0.3%), Norberto Gonzales (0.1%), and Jose Montemayor Jr. (0.1%)."
28,2022-05-02 03:57:30+00:00,dzrhnews,"Ang mga dadalo: 
• Norberto Gonzales (May 3, 10 AM)
• Leody de Guzman &amp; Walden Bello (May 3, 11 AM)
• Faisal Mangondato (May 4, 10 AM)
• Tito Sotto (May 4, 11 AM)
• Manny SD Lopez (May 5, 10 AM)
• Ernesto Abella (May 5, 11 AM)"
29,2022-05-01 11:44:02+00:00,gmanews,"Walang aktibidad ngayong Labor Day si presidential candidate Ernesto Abella para sa #Eleksyon2022.

FILE PHOTO: 24 Oras 

Bisitahin ang https://t.co/0jbNLXYfgn para sa iba pang updates tungkol sa #Eleksyon2022. https://t.co/RxvRn9wkXQ"
30,2022-05-01 07:27:45+00:00,todobiranews,"ABSCBNNews: • Vicente “Tito” Sotto III (vice presidential candidate): May 4, 11 a.m.
• Manny SD Lopez (vice presidential candidate): May 5, 10 a.m.
• Ernesto Abella (presidential candidate): May 5, 11 a.m.

(2/3)"
31,2022-05-01 05:21:04+00:00,ABSCBNNews,"• Vicente “Tito” Sotto III (vice presidential candidate): May 4, 11 a.m.
• Manny SD Lopez (vice presidential candidate): May 5, 10 a.m.
• Ernesto Abella (presidential candidate): May 5, 11 a.m.

(2/3)"
32,2022-05-01 03:13:21+00:00,cnnphilippines,"@piahontiveros @iampinkywebb Attendees:
Norberto Gonzales (May 3, 10am)
Leody de Guzman &amp; Walden Bello (May 3, 11am)
Faisal Mangondato (May 4, 10am)
Tito Sotto (May 4, 11am)
Manny SD Lopez (May 5, 10am)
Ernesto Abella (May 5, 11am)
Jose Montemayor &amp; Rizalito David (May 6, 10am)
Manny Pacquiao (May 6, 11am)"
33,2022-04-29 12:43:17+00:00,Plaridel_DLSU,"Kabilang ang mga sumusunod na presidential aspirant sa nagkumpirma upang lumahok:
- Ernesto Abella
- Leody de Guzman
- Norberto Gonzales
- Faisal Mangondato
- Jose Montemayor Jr.
- Manny Pacquiao"
34,2022-04-29 08:51:36+00:00,cnnphilippines,"JUST IN: 6 of 10 presidential bets agreed to the Comelec-KBP interviews:
- Ernesto Abella
- Leody de Guzman
- Norberto Gonzales
- Faisal Mangondato
- Jose Montemayor
- Manny Pacquiao

#TheFilipinoVotes | @meltlopez 

Election stories: https://t.co/ZSYN2EJMxu https://t.co/J0gsZjByDD"
35,2022-04-29 08:38:43+00:00,meltlopez,"JUST IN: 6 of 10 presidential bets agreed to the Comelec-KBP interviews:
- Ernesto Abella
- Leody de Guzman
- Norberto Gonzales
- Faisal Mangondato
- Jose Montemayor
- Sen. Manny Pacquiao 

@cnnphilippines"
36,2022-04-29 06:25:12+00:00,Marketing101__,"He said he, [Sen. Manny] Pacquiao and former [presidential spokesperson Ernesto] Abella had already agreed and were inviting me and Mayor Isko to join,” Lacson recalled. https://t.co/b38Jl6q7J1 via @inquirerdotnet"
37,2022-04-28 12:26:26+00:00,EkonseptoPH,"LEODY DE GUZMAN, JOSE MONTEMAYOR, ERNESTO ABELLA, AND MANNY PACQUIAO'S STAND ON RICE TARIFFICATION LAW

#Halalan2022 #Ekonomustahan2022 #EkonseptoPH

Read full post: https://t.co/59OSL5M1DE https://t.co/2GJfNiLVIP"
38,2022-04-28 12:23:02+00:00,EkonseptoPH,"CASH AID, LOANS, AND TECHNICAL ASSISTANCE BY ERNESTO ABELLA, ISKO MORENO, PING LACSON, AND BONGBONG MARCOS

#Halalan2022 #Ekonomustahan2022 #EkonseptoPH

Read full post: https://t.co/59OSL5M1DE https://t.co/m2Ey4nL9Np"
39,2022-04-28 12:20:02+00:00,EkonseptoPH,"ADDITIONAL BUDGET FOR THE AGRICULTURAL SECTOR BY LENI ROBREDO AND ERNESTO ABELLA

#Halalan2022 #Ekonomustahan2022 #EkonseptoPH

Read full post: https://t.co/59OSL5M1DE https://t.co/28VtPlTlgo"
40,2022-04-28 09:34:22+00:00,EkonseptoPH,"CONNECTING MSMES TO BIG BUSINESSES BY ERNESTO ABELLA AND LENI ROBREDO

#Halalan2022 #Ekonomustahan2022 #EkonseptoPH

Read full post: https://t.co/somzZOD88h https://t.co/ymvUyVbQJL"
41,2022-04-28 03:15:58+00:00,inquirerdotnet,"Former presidential spokesperson Ernesto Abella and businessman Faisal Mangondato have confirmed their participation in the Comelec's forum, poll body spokesperson James Jimenez said. | @DFernandezINQ https://t.co/k2mq1gJ8jQ"
42,2022-04-28 03:15:13+00:00,pinkscosmos,@omidong wala si sir Ernesto Abella :(( ang galing nya pa naman
43,2022-04-27 23:55:45+00:00,inquirerdotnet,"Ernesto Abella offers himself as a presidential candidate with an agenda centering on three priorities: alleviating poverty, ending the “neglect” of farmers, especially in Mindanao, and restoring the people’s trust in government. | @dempseyreyesINQ /PDI https://t.co/asUMeF49Ba"
44,2022-04-27 15:41:05+00:00,cnnphilippines,Comelec spokesperson James Jimenez says only presidential bets Ernesto Abella and Norberto Gonzales have so far confirmed their participation in the panel interviews. https://t.co/xjyRhDQjEZ
45,2022-04-27 13:22:18+00:00,cnnphilippines,Jimenez says Presidential candidates Ernesto Abella and Norberto Gonzales have so far confirmed for the Comelec interview. The Comelec expects confirmation from other candidates by tomorrow.
46,2022-04-27 11:30:14+00:00,EkonseptoPH,"ERNESTO ABELLA'S PANDEMIC RESPONSE AND HEALTH SECTOR PLAN

Full post: https://t.co/Q2whPJIQmf
#Ekonomustahan2022 https://t.co/bde0RINF5A"
47,2022-04-26 10:04:50+00:00,SorinMarkov45,Wala akong pake kung konti lang yun supporters ni Ernesto abella pero sya pa din ang iboboto ko.
48,2022-04-26 09:29:25+00:00,thechronicleph,"Para kay presidential candidate Ernesto Abella, dapat ay mas bigyang prayoridad ang pagkaroon ng stabilization sa presyo ng palay at hindi lamang sa bigas. Aniya, masyadong mababa ang presyong binibili sa mga local farmers.

#TheChronicle #SinoBayan https://t.co/4urz8MnGcM"
49,2022-04-25 15:55:58+00:00,gmanews,"Presidential canidate Ernesto Abella said in a town hall meeting in Camarines Norte today that insurgencies won't solve poverty. 

WATCH: https://t.co/mleseXyzJ0 https://t.co/bcJUFLcvSK"
50,2022-04-25 12:46:13+00:00,gmanews,"Sa Camarines Norte bumisita si presidential candidate Ernesto Abella at dumalo sa isang town hall meeting kasama ang mga residente at ilang taga-suporta sa Daet ngayong araw.

(Photo from Ernie Abella FB)

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang update. https://t.co/vbJoutQNkv"
51,2022-04-25 10:26:51+00:00,gmanews,"Nakipagpulong si presidential candidate Ernesto Abella sa mga residente at ilang taga-suporta sa Daet, Camarines Norte ngayong araw para sa #Eleksyon2022.

Photo from GMA Regional TV Balitang Bicolandia

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang update. https://t.co/danz1oTzuK"
52,2022-04-24 12:20:00+00:00,gmanews,"Walang aktibidad si presidential candidate Ernesto Abella para sa #Eleksyon2022 ngayong araw.  

File photo: 24 Oras Weekend

Bisitahin ang https://t.co/X90V3XJmrV para sa latest updates tungkol sa #Eleksyon2022. https://t.co/W17WEdgNgy"
53,2022-04-23 01:16:03+00:00,phpgtwit,"Correct. But I beg to disagree; that Church’s social teachings reflects the attributes of VPL. I might be biased but I hope Church leaders realize that nearest to their ideals are the likes of Ping Lacson, Ernesto Abella and Norberto Gonzales. OR are you suggesting a lesser evil?"
54,2022-04-23 01:00:01+00:00,CIFALPh,"📢 MEET THE CANDIDATES FOR LEADERS IN FOCUS 

▪️ Sec. Ernesto Abella @AbellaCorpus
▪️ Mr. Leody de Guzman @LeodyManggagawa
▪️ Mr. Norberto Gonzales @NBGonzalesph
▪️ Mr. Faisal Mangondato 
▪️ Dr. Jose Montemayor, Jr.
▪️ Hon. Leni Robredo @lenirobredo https://t.co/585upCftom"
55,2022-04-22 13:37:43+00:00,gmanews,"Nasa Dumaguete City kagabi si presidential candidate Ernesto Abella kasama ang ilang pastor at churchmates. 

Sinabi niya rito na itutuloy niya ang giyera kontra droga ng administrasyong Duterte sakaling manalo. #Eleksyon2022 https://t.co/ssVv07tpJT"
56,2022-04-21 18:29:58+00:00,tsekph,"#FactCheck by @factrakers: MISLEADING
The video of the briefing is also posted on Comelec’s official Twitter account showing that Manila Mayor Isko Moreno, Ernesto Abella, and senators Manny Pacquiao and Ping Lacson were also present.
#TsekPH
https://t.co/4NQfJPlqje"
57,2022-04-21 13:25:00+00:00,gmanews,"During presidential candidate Ernesto Abella's visit to the Dumaguete Public Market earlier this morning for #Eleksyon2022, he shared that it is important to support both small businesses and the agriculture sector of the country. 

WATCH: https://t.co/BTcZVnKRcx https://t.co/bHxwNySPAO"
58,2022-04-21 09:29:10+00:00,gmanews,"Bumisita si presidential candidate Ernesto Abella sa Dumaguete Public Market kaninang umaga para sa kaniyang kampanya sa #Eleksyon2022. 

COURTESY: Ernie Abella

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang updates tungkol sa #Eleksyon2022. https://t.co/ikQjbcyKUV"
59,2022-04-21 05:59:25+00:00,GreenGiantFM,Former Secretary Ernesto Abella and Senator Manny Pacquiao are also among the presidential candidates who are part of the Joint Statement but were not present. Vice Presidential candidates Willie Ong and Tito Sotto III were also present in the press conference.
60,2022-04-21 04:53:44+00:00,gpph,"Sunod nating pinuntahan ang opisina ni presidential candidate Ernesto Abella para ihatid ang inyong mga liham. 💌

#Love52 #TheFutureIs52 https://t.co/fyPq87O7b0"
61,2022-04-20 01:44:09+00:00,carm68lu,"@mescasa Hmmm... Napaisip tuluy ako.  I probably would vote for former presidential spokesperson, #ErnestoAbella."
62,2022-04-19 13:25:38+00:00,stateofdnation,"VIDEO: Ernesto Abella, ipagpapatuloy raw ang Build, Build, Build program ng administrasyong Duterte https://t.co/nTinufcrUc https://t.co/4YjeytoLlA"
63,2022-04-19 12:19:21+00:00,gmanews,"Sa Cebu nagtungo si presidential candidate Ernesto Abella ngayong araw. Nag-ikot siya sa Carbon Market kaninang umaga at kinumusta ang mga vendors sa palengke. 

(Photo from: GMA Regional TV Balitang Bisdak)

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang update. https://t.co/gWG8EK1mVw"
64,2022-04-19 04:20:52+00:00,Luwi_san,"Ernesto Abella
- I agreed with his opinions sa debates, especially with geopolitics"
65,2022-04-19 01:27:58+00:00,leo_lvbdl,"My three choices for PRESIDENCY are (1) NORBERTO GONZALES, (2) ERNESTO ABELLA, (3) BBM... hope I could pick one out of these three before May 9"
66,2022-04-18 23:41:12+00:00,The_Professorq,"For those na undecided pa sa President ng Philippines. You may consider Ernesto Abella. I think base on his Debates and Interviews, he is a qualified president"
67,2022-04-18 10:48:44+00:00,TasyoPH,@Richeydarian Ernesto Abella skipped the press con too.
68,2022-04-18 10:11:52+00:00,gmanews,"Dumalo sa isang town hall meeting si presidential candidate Ernesto Abella sa Mariner's Court, Pier 1 San Roque, Cebu City ngayong araw. 

(Photo from GMA Regional TV Balitang Bisdak)

Bisitahin ang https://t.co/0jbNLXHcen para sa iba pang update. https://t.co/XgVxjY3hRc"
69,2022-04-17 22:17:02+00:00,XternalHardrive,"@cnnphilippines Leody, Faisal, Montemayor are also private citizens who do not hold public office.

Norberto, and Ernesto Abella are alsp then-public  officials who do not hold public office at this point.

Why give him special treatment?"
70,2022-04-17 15:41:09+00:00,vipxcarat,"The same goes with my chosen candidate, @bongbongmarcos, and other Presidential Candidates @iampinglacson @IskoMoreno @MannyPacquiao @NBGonzalesph Ernesto Abella, Montemayor. FIGHT FOR THE FILIPINO PEOPLE, FIGHT FOR CLEAN AND FAIR ELECTIONS."
71,2022-04-17 13:15:00+00:00,gmanews,"Hindi nakarating si presidential candidate Ernesto Abella sa joint press conference nina Senator Panfilo Lacson, Norberto Gonzales, at Manila Mayor Isko Moreno ngayong araw dahil may event siya sa Cavite. 

File photo: 24 Oras https://t.co/ZIGOzaRipI"
72,2022-04-17 07:34:25+00:00,nolybig,"UNTVNewsRescue: RT JOINT PRESS CONFERENCE of 5 Presidential candidates Sen. Panfilo Lacson, Sen. Manny Pacquiao, Mayor Isko Moreno, former secretaries Norberto Gonzales, and Ernesto Abella.
WATCH: https://t.co/iJot7eURQK https://t.co/4RFP8ZHEuK"
73,2022-04-17 05:57:12+00:00,SorinMarkov45,"Hindi umatend si Ernesto Abella, gnyan dapat idolords"
74,2022-04-17 05:56:26+00:00,johnpaulbsuarez,"Nakakahiya talaga kayo @IskoMoreno @iampinglacson Norberto Gonzales Ernesto Abella. Nagsanib pwersa pa kayo para lang pabagsakin si Leni but no, we are more determined and sure now who to vote. #TheBestManforTheJobisAWoman"
75,2022-04-17 05:25:48+00:00,dailyguardianph,"@seanrafio De Guzman earlier revealed he was “not invited” to join Manila Mayor Isko Moreno, senators Ping Lacson and Manny Pacquiao, ex-defense chief Norberto Gonzales, and former Duterte spokesperson Ernesto Abella in drafting a statement to declare they will not withdraw from the race."
76,2022-04-17 05:24:59+00:00,gmanews,"Former Palace spokesperson Ernesto Abella, who was supposed to be part of the press conference, did not attend the Sunday press conference.

READ: https://t.co/cksqDqzQ4r"
77,2022-04-17 05:21:46+00:00,arden_garzon,@canete_darwin he forgot to mention former spox Ernesto Abella.
78,2022-04-17 05:01:29+00:00,PetitPrinceJJ,"No. 2 lang ahh pero threatened-na-threatened na si Isko, Ping, Norberto Gonzales, Ernesto Abella, at Pacquiao. Pero nakakatakot naman kasi talaga para sa kanila kung magkakaroon ng tapat na pamahalaan.

#LeniLiwanagSaDilim
#LeniKiko2022
#GobyernongTapatAngatBuhayLahat https://t.co/qzJ86Vh86h"
79,2022-04-17 04:57:47+00:00,kevinraychua,"Maybe Ernesto Abella did not proceed and Manny Pacquiao did not show up because they sensed that Isko, Norberto and Ping are up to something sus."
80,2022-04-17 04:34:41+00:00,MrTorrecampo,"Joint Conference with Mayor Isko Moreno, Norberto Gonzales, Ping Lacson, Tito Sotto and Ernesto Abella."
81,2022-04-17 04:33:51+00:00,lamighangin,"@nicolegratil @TheCatSaysMao Mas accurate po ata na bukod sa fragile masculinity nila, gusto nila patotohanan na wala silang paki kung manataling #1 ang tandem of evil. Ayaw nila bumuklod
Sino nagbabayad ng presscon na ito?

Sarili bago Pilipinas: @iampinglacson @IskoMoreno #norbertogonzales #ErnestoAbella"
82,2022-04-17 04:20:00+00:00,PetitPrinceJJ,"Isko, Ping, Norberto Gonzales, Pacquiao, Ernesto Abella know kung nasaan ang momentum ng election - na kay @lenirobredo ang ""TUNAY"" na momentum so yun yung sisirain nila.

#UniteforLeniKiko
#LeniKiko2022
#LeniKikoAllTheWay
#GobyernongTapatAngatBuhayLahat
#AngatBuhayLahat"
83,2022-04-17 03:43:06+00:00,dailyguardianph,"Present in the media briefing were Senator Ping Lacson and former Defense Chief Norberto Gonzales. Moreno said Senator Manny Pacquiao is on his way from General Santos and will join his rivals shortly, while former Duterte spokesperson Ernesto Abella will be in Cavite instead."
84,2022-04-17 03:33:10+00:00,ImPartOfYouth__,Only four presidential bets are expected to hold a press conference in Makati on Easter Sunday after former Duterte spokesperson Ernesto Abella said he will be in Cavite instead.
85,2022-04-17 03:32:55+00:00,UNTVNewsRescue,"JOINT PRESS CONFERENCE of 5 Presidential candidates Sen. Panfilo Lacson, Sen. Manny Pacquiao, Mayor Isko Moreno, former secretaries Norberto Gonzales, and Ernesto Abella.
WATCH: https://t.co/eN9uVdr9pp https://t.co/rQDRAzxYOc"
86,2022-04-17 03:23:54+00:00,dailyguardianph,JUST IN: Only four presidential bets are expected to hold a press conference in Makati on Easter Sunday after former Duterte spokesperson Ernesto Abella said he will be in Cavite instead. https://t.co/5Sxu6dtrJm
87,2022-04-17 03:13:06+00:00,laban1081,"Sa mga kandidato, isko Moreno, ping lacson, Norberto Gonzales, Manny pacquiao, Ernesto abella, leni robredo, leody de Guzman, Jose montemayor.

Ito ang atin labanan. Ang kandidato ng communist na CHlNA. 

Dahil magiging slave na tulad ng mga Uyghurs ang mga Filipino."
88,2022-04-17 03:11:57+00:00,laban1081,"Sa mga kandidato, isko Moreno, ping lacson, Norberto Gonzales, Manny pacquiao, Ernesto abella, leni robredo, leody de Guzman, Jose montemayor.

Ito ang atin labanan. Ang kandidato ng communist na CHlNA. 

Dahil magiging slave na tulad ng mga Uyghurs ang mga Filipino."
89,2022-04-17 03:06:57+00:00,inquirerdotnet,"@DFernandezINQ Expected to be in the press conference are Manila City Mayor Isko Moreno, Senators Manny Pacquiao and Ping Lacson, former presidential spox Ernesto Abella, and former Defense chief Norberto Gonzales. | @DFernandezINQ"
90,2022-04-17 03:05:06+00:00,DFernandezINQ,"Expected to be in the press conference are Manila City Mayor Isko Moreno, Senators Manny Pacquiao and Ping Lacson, former presidential spox Ernesto Abella, and former Defense chief Norberto Gonzales. | @inquirerdotnet"
91,2022-04-17 03:03:46+00:00,biancadava,Presidential candidate former presidential spokesperson Ernesto Abella earlier said he will not attend the joint press conference of presidential bets in Makati City. #Halalan2022 @ABSCBNNews
92,2022-04-17 02:53:43+00:00,rapplerdotcom,"@jairojourno According to a source, presidential bet Ernesto Abella will not attend the presser. #PHVote #WeDecide | via @jairojourno"
93,2022-04-17 02:52:53+00:00,jairojourno,"According to a source, presidential bet Ernesto Abella will not attend the presser."
94,2022-04-17 02:46:46+00:00,tribunephl_jom,"LOOK: Situation here at the Manila Peninsula where presidential aspirants Isko Moreno, Ping Lacson, Ernesto Abella, Norberto Gonzales, and Manny Pacquiao will hold a press conference today. | @tribunephl • @cnc_tribunephl https://t.co/X8T4zqRGNE"
95,2022-04-17 01:05:00+00:00,ABSCBNNews,"Former presidential spokesperson Ernesto Abella says he will not attend joint press conference of several presidential candidates in Manila Peninsula, says he will be in Dasmariñas, Cavite instead. | via @_katrinadomingo #Halalan2022"
96,2022-04-17 00:58:21+00:00,_katrinadomingo,"Former presidential spokesperson Ernesto Abella will not attend joint press conference of several presidential candidates in Manila Peninsula, says he will be in Dasmariñas, Cavite instead.

“I will not be joining the MANILA PEN PRESSCON. I will be at another event.”"
97,2022-04-17 00:53:04+00:00,cnnphilippines,"@pnbarcelonlive LOOK: Inside the Rigodon ballroom where prexy bets senators @iampinglacson, @MannyPacquiao, Manila mayor @IskoMoreno, former defense chief Norberto Gonzales and ex-Presidential Spox Ernesto Abella will  face the media at around 11am | @pnbarcelonlive #TheFilipinoVotes https://t.co/Z5jVbpOxdO"
98,2022-04-16 20:46:50+00:00,datskinky,"@papiii_lucass @jstn14ofcl Kung magpapakatotoo lang tayo, mas maraming presidentiables ang mas magaling kesa kay Leni Robredo. Take for example, Norberto Gonzales and Ernesto Abella. Watch their SMNI interviews. Very deep, very knowledgeable. Very statesmanly. Walang backing ng Liberal Party kaya mahina."
99,2022-04-16 14:25:16+00:00,ricsimeon,"A B A N G A N   B U K A S💙🇵🇭💙

ELECTION UPDATE: Magkakaroon ng joint press conference bukas (Abril 17) ang limang presidential candidates na sina Manila Mayor Isko Moreno Domagoso, Sen. Ping Lacson, Sen. Manny Pacquiao, Norberto Gonzales, at Ernesto Abella.🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭 https://t.co/BBEDyK2Avz"
100,2022-04-16 13:16:41+00:00,clawrights,"So the meeting tomorrow will be attended by Senator Ping, Isko Moreno, Ernesto Abella, Manny Pacquiao, and Norberto Gonzales. Parang may clue na kung ano at sino pag-uusapan dito ah 🤔"
101,2022-04-16 13:15:29+00:00,diviiiinaaaaa,"Presidential candidates Isko Moreno, Sen. Manny Pacquiao, Sen. Ping Lacson,  Ernesto Abella and former, sec Norberto Gonzales will hold a joint press conference tomorrow April 16 at the Manila Peninsula Hotel in Makati.

acc. to sen Lacson Media bureau"
102,2022-04-16 13:09:35+00:00,inquirerdotnet,"Presidential candidates Manila Mayor Isko Moreno, Sen. Manny Pacquiao, Sen. Ping Lacson, former presidential spokesman Ernesto Abella and former Defense secretary Norberto Gonzales will hold a joint press conference on Easter Sunday. #VotePH

READ: https://t.co/ao4OrBXv6L https://t.co/jPwrAWLyNU"
103,2022-04-16 12:38:22+00:00,dailyguardianph,"This, as Senator Panfilo Lacson announced that the following presidential bets who will be joining him in a press briefing at Manila Peninsula Hotel tomorrow:

- Manila Mayor Francisco Isko Moreno Domagoso
- Sen. Manny Pacquiao
- Ernesto Abella
- Norberto Gonzales"
